Price,Gold,Silver,CAD,Gold_ret,Silver_ret,CAD_ret,Gold_ma,Silver_ma,CAD_ma
Ticker,GC=F,SI=F,CADUSD=X,,,,,,
Datetime,,,,,,,,,
2025-10-01 00:30:00+00:00,3889.699951171875,47.31999969482422,0.718045175075531,0.0,0.0,-2.872049767810303e-05,3889.699951171875,47.31999969482422,0.7182154059410095
2025-10-01 01:00:00+00:00,3889.699951171875,47.31999969482422,0.7181740999221802,0.0,0.0,0.00017954977085610224,3889.699951171875,47.31999969482422,0.7181761980056762
2025-10-01 01:30:00+00:00,3889.699951171875,47.31999969482422,0.7182308435440063,0.0,0.0,7.901095546647419e-05,3889.699951171875,47.31999969482422,0.7181431651115417
2025-10-01 02:00:00+00:00,3889.699951171875,47.31999969482422,0.7180399894714355,0.0,0.0,-0.000265728037561086,3889.699951171875,47.31999969482422,0.7181111812591553
2025-10-01 02:30:00+00:00,3889.699951171875,47.31999969482422,0.7181844115257263,0.0,0.0,0.0002011337201386354,3889.699951171875,47.31999969482422,0.7181349039077759
2025-10-01 03:00:00+00:00,3889.699951171875,47.31999969482422,0.717900812625885,0.0,0.0,-0.000394883118165712,3889.699951171875,47.31999969482422,0.7181060314178467
2025-10-01 03:30:00+00:00,3889.699951171875,47.31999969482422,0.7179781794548035,0.0,0.0,0.00010776813113699824,3889.699951171875,47.31999969482422,0.7180668473243713
2025-10-01 04:00:00+00:00,3888.60009765625,47.26499938964844,0.7182618379592896,-0.00028276050323461366,-0.0011623056959105815,0.0003950795617513325,3889.47998046875,47.308999633789064,0.718073046207428
2025-10-01 04:30:00+00:00,3892.60009765625,47.32500076293945,0.7187005877494812,0.0010286478165781876,0.0012694673450932559,0.000610849368578803,3890.060009765625,47.30999984741211,0.7182051658630371
2025-10-01 05:00:00+00:00,3893.300048828125,47.224998474121094,0.7188039422035217,0.00017981584398985007,-0.0021130964016100595,0.00014380738766917034,3890.780029296875,47.29099960327149,0.7183290719985962
2025-10-01 05:30:00+00:00,3890.800048828125,47.21500015258789,0.7187057733535767,-0.0006421287772958584,-0.00021171671479636167,-0.00013657249798060267,3891.000048828125,47.26999969482422,0.7184900641441345
2025-10-01 06:00:00+00:00,3889.39990234375,47.099998474121094,0.7189072370529175,-0.00035986081700511985,-0.0024357021729352057,0.0002803145693415221,3890.9400390625,47.225999450683595,0.7186758756637573
2025-10-01 06:30:00+00:00,3887.10009765625,47.084999084472656,0.7188349366188049,-0.0005913006492631601,-0.0003184583892646975,-0.00010056990719542469,3890.6400390625,47.189999389648435,0.7187904953956604
2025-10-01 07:00:00+00:00,3898.0,47.314998626708984,0.7182618379592896,0.0028041218568881643,0.0048847732124555066,-0.0007972604423083229,3891.72001953125,47.18799896240235,0.718702745437622
2025-10-01 07:30:00+00:00,3907.199951171875,47.470001220703125,0.7183701395988464,0.0023601721836519207,0.0032759716473211853,0.00015078295105386275,3894.5,47.23699951171875,0.718615984916687
2025-10-01 08:00:00+00:00,3919.10009765625,47.57500076293945,0.7184578776359558,0.0030456968246035387,0.0022119136198912592,0.00012213486094836412,3900.160009765625,47.308999633789064,0.7185664057731629
2025-10-01 08:30:00+00:00,3920.10009765625,47.54999923706055,0.7185972929000854,0.0002551606172545018,-0.0005255181393162278,0.00019404793025357137,3906.300048828125,47.398999786376955,0.7185044169425965
2025-10-01 09:00:00+00:00,3913.5,47.375,0.7182256579399109,-0.0016836553893601058,-0.003680320501964429,-0.0005171672143026163,3911.580029296875,47.456999969482425,0.7183825612068176
2025-10-01 09:30:00+00:00,3916.800048828125,47.47999954223633,0.7181844115257263,0.0008432474327648709,0.0022163491764923826,-5.742821038012824e-05,3915.3400390625,47.49000015258789,0.718367075920105
2025-10-01 10:00:00+00:00,3914.0,47.33000183105469,0.7175763249397278,-0.0007148817384646788,-0.0031591767613268207,-0.0008466997838434409,3916.700048828125,47.4620002746582,0.7182083129882812
2025-10-01 10:30:00+00:00,3914.699951171875,47.380001068115234,0.7176690101623535,0.00017883269593133022,0.001056396262967052,0.0001291642706209295,3915.82001953125,47.42300033569336,0.7180505394935608
2025-10-01 11:00:00+00:00,3909.0,47.435001373291016,0.7181328535079956,-0.0014560378171942778,0.0011608337681696668,0.0006463193186190264,3913.6,47.400000762939456,0.7179576516151428
2025-10-01 11:30:00+00:00,3911.10009765625,47.560001373291016,0.7180812358856201,0.0005372467782680523,0.0026351849136949657,-7.187753926496399e-05,3913.12001953125,47.43700103759765,0.7179287672042847
2025-10-01 12:00:00+00:00,3904.89990234375,47.439998626708984,0.7182308435440063,-0.0015852816746406706,-0.002523186356538365,0.00020834363984145732,3910.739990234375,47.42900085449219,0.7179380536079407
2025-10-01 12:30:00+00:00,3897.5,47.380001068115234,0.7179421186447144,-0.0018950299697333417,-0.0012647040541854393,-0.0004019945702516958,3907.439990234375,47.4390007019043,0.7180112123489379
2025-10-01 13:00:00+00:00,3896.800048828125,47.56999969482422,0.717622697353363,-0.00017958978110965695,0.004010101781885433,-0.00044491231682342036,3903.860009765625,47.4770004272461,0.7180019497871399
